score,text
6,PROVISION OF FUEL FOR THE MOTOR VEHICLES LEASING PROGRAMME (PHASE VIII)
6,"FRAMEWORK TENDER DOCUMENT FOR SUPPLY AND DELIVERY OF TEXTILE MATERIALS AS AND WHEN REQUIRED BASIS, FOR ONE YEAR"
6,"FRAMEWORK TENDER DOCUMENT FOR SUPPLY AND DELIVERY OF UNIFORMS AS AND WHEN REQUIRED BASIS, FOR ONE YEAR"
6,"FRAMEWORK TENDER DOCUMENT FOR SUPPLY AND DELIVERY OF NATIONAL SYMBOLS-INSIGNIA, FLAGS, EMBLEM AND CARPETS AS AND WHEN REQUIRED BASIS, FOR ONE YEAR"
6,"FRAMEWORK TENDER DOCUMENT FOR SUPPLY AND DELIVERY OF DRY FOOD STUFFS AS AND WHEN REQUIRED BASIS, FOR ONE YEAR"
6,"TENDER DOCUMENT FOR FRAME WORK CONTRACTS FOR SUPPLY AND DELIVERY OF TIMBER AND TIMBER PRODUCTS AS AND WHEN REQUIRED, FOR ONE YEAR"
6,"TENDER DOCUMENT FOR FRAME WORK AGREEMENTS FOR SUPPLY AND DELIVERY OF PRE-CAST CONCRETE PRODUCTS AS AND WHEN REQUIRED, FOR ONE YEAR"
6,"TENDER DOCUMENT FOR FRAME WORK CONTRACTS FOR SUPPLY AND DELIVERY OF BUILDING MATERIALS AS AND WHEN REQUIRED, FOR ONE YEAR."
6,"TENDER DOCUMENT FOR FRAMEWORK AGREEMENTS FOR SUPPLY AND DELIVERY OF PAINTS, DISTEMPER AND THINNERS AS AND WHEN REQUIRED, FOR ONE YEAR"
6,"ACQUISITION OF OPERATING LICENSES AND PROVISION OF MAINTENANCE AND SUPPORT SERVICES FOR THE IP-P.A.B.X & TELEPHONE SYSTEM AT THE NATIONAL TREASURY (NATIONAL TREASURY BUILDING, BIMA HOUSE, THREE FLOORS IN THE NATIONAL BANK BUILDING, FOUR FLOORS IN THE KENY"
6,Medium Term Debt Management Strategy (2026/27-2028/29)
6,banner 8
6,banner 7
6,banner 6
6,banner 3
6,banner 2
6,Banner 1
6,Request For Memorandum To Support The Development Of A National Sustainable Public Procurement And Asset Disposal Framework
6,Logo
6,The-National-Treasury-And-Planning-Strategic-Plan-2018/19-2022/23
6,PFMR Strategy 2018 -2023 Print Version
6,Governance Strategy Paper
6,Governance Str
6,14 10 14 Petititon Commitee Regulations
6,Consultancy To Provide Technical Services For Implementation Of A Sacco Shared Digital Services Platform For Sacco Central Kenya
6,BANKING SECTOR OPPORTUNITY
6,"PROVISION OF CORROSION PROOFING MATERIALS FOR ROOFS, POOLS,TANKS AND BUILT SURFACES FOR AS AND WHEN REQUIRED BASIS, FOR TWO YEARS"
6,LEASING OF TRUCKS AND BUSES UNDER THE MOTOR VEHICLE LEASING PROGRAMME
6,"The Excise Duty Bill, 2014"
6,The Persons With Disability Amendment Bill - 2019
6,China office
6,"Find all the entertainment you need for all ages on this island, where the fun doesn't cease and boredom retreats."
6,Canada Office
6,London Office
6,New York Office
6,Paris Office
6,Singapore Office
6,Applications
6,"The Insurance (Amendment) Bill, 2018"
6,PS National Treasury Remarks – Launch of Sector Hearings
6,CS Prof. Njuguna Ndung’u Speech – Public Sector Hearings
6,CS Remarks – Opening Remarks-HOAI 15th Roundtable Ministerial Meeting
6,CS Speech – KNEST Launch
6,"Framework Contract Provision Of External Window Cleaning Services At Treasury Building, Bima House And Herufi House"
6,Three (No.3) Years Framework Agreement Tender Document For Supply And Delivery Of Toners And Computer Accessories
6,Framework Contract Tender For Supply And Delivery Of Motor Vehicle Tyres And Batteries
6,Tender For Provision Of Chartered Helicopter Services (Framework Contract 2 Years)
6,Three (No.3) Years Framework Contract For Supply And Delivery Of General Office Supplies
6,Kenya Tsetse & Trypanosomiasis Eradication CouncilF-1093-2-2020_2021
6,Kenya Seed Company Limited & Its SubsidiariesF-1089-2-2020_2021
6,Kenya Leather Development Council2020-2021
6,Kenya Dairy BoardF-1051-2-2020_2021
6,Kenya Animal Genetic Resources CenterF-1046-2-2020-2021
6,Bomas of kenyaF-1010-2-2020_2021
6,AFA Audited Accounts FY 2020-2021
6,Request For Proposals (Rfp): Provision Of Consultancy Services For The Development Of A National Infrastructure Plan For The Ppp Directorate
6,Music
6,"The Public Finance Management (Amendment) Bill, 2023"
6,"The Public Finance Management (Amendment) Bill, 2022"
6,"The Persons With Disabilities (Amendment) Bill, 2019"
6,Illustration
6,This sector has Three sub sectors that deals with the following functions:-
6,Business and Hustler Opportunities Sub sector Functions
6,Global Trade Competitiveness: The Export Price Index measures changes in the prices of goods and services intended for export. It’s a valuable tool for assessing the competitiveness of Kenyan products in international markets.
6,Import Price Index
6,Excise Duty Regulations
6,Draft Accountants Regulations
6,"Response: Our technical team addresses issues promptly, minimizing downtimes and improving reliability.

Response: KRA provides tailored solutions to suit various businesses:"
6,"Tax compliance encompasses four key obligations that every eligible taxpayer must adhere to:

Key Facts and Tax Returns"
6,"What are Customs Auction Sales?

A customs auction sale is the sale of goods to the highest bidder so as to dispose of goods not lawfully removed from the Customs Warehouse after a certain period."
6,What is Withholding tax (WHT)?
6,"What is input tax?

Input tax is the VAT a business pays on purchases or importation of goods and services for the purpose of the business."
6,"What is Capital Gains Tax (CGT)?

CGT is tax levied on gains made from the transfer of property situated in Kenya whether or not the property was acquired before 1st January 2015."
6,Informing Infrastructure and Development
6,Construction Input Price Insights
6,"Welcome to the Construction Input Price Index page, your source for valuable insights into construction costs and price trends. At KNBS, we provide you with in-depth data on the inputs that drive construction expenses.

Whether you’re a developer planning infrastructure projects or a construction professional managing costs, our CIPI reports offer essential information to inform your decision-making."
6,Examples Of Construction Input Price Indices
6,"What is the process of lodging an exemption application?

All exemptions applications are lodged at the customs registry on 11th floor."
6,"What is gaming?

Gaming refers to the playing of a game of a chance for winning in money or money’s worth."
6,"How do I account for rental income where there is mixed use of property?

How do I claim expenses on Commercial Rental Income Tax?"
6,"Can I file all returns on iTax?

Yes you can."
6,"The CIPI and inflation rates are as shown in Tables 1 and 2. Year-over-year inflation was 0.18 per cent in Q1 of 2025 and stood at 0.59 per cent in Q2 of 2025. The overall construction indices increased from 119.05 in Q1 of 2025 to 119.75 in Q2 of 2025. This rise was mainly attributed to the increase in the materials indices, which rose from 125.90 to 127.39. Notable indices that rose were those of Concrete & Asphalts, (2.86%), Cement (2.63%) and steel & Reinforcement Bars (1.52%). On the other hand, the Transport, fuels & lubricants index declined by 0.62 per cent, from 123.67 in Q1 of 2025 to 122.90 in Q2 of 2025, primarily due to a 1.62 per cent drop in fuel and lubricants indices, which fell from 129.63 to 127.53.

The labour indices remained relatively stable. However, there were marginal increases in the index of Machine/Plant Operators by 0.07 per cent to 107.24, Carpenter/Painter /Welder/Mechanic index from 112.00 to 112.17 and mason/foreman index from 110.63 in Q1 of 2025 to 110.65 in Q2 of 2025. The Equipment Indices remained unchanged, indicating price stability across all categories over the review period."
6,Mr. Samson Palia Wangusi
6,"Director General, Accounting Services & Quality Assurance"
6,Director General Public Debt Management Office.
6,"Director General, Public Investments & Portfolio Management"
6,Principal Administrative Secretary
6,What are the Roles of Tax Agents?
6,"Their roles include:

Address"
6,SCHOOL MOTTO
6,To Aim Higher.
6,Languages
6,"Ag. Chief officer- Works

General Inquiries"
6,"Click the link ⇒ For Internal Advertisement vacancies

General Inquiries"
6,Customs Agent Licence Renewal
6,"The Customs agent license is valid for a period of one year and expires on the 31st of December of every year.

Authorised Economic Operator (AEO) licenses are valid for a period of three years."
6,"Earlier today, Kenya National Bureau of Statistics launched its fifth Strategic Plan for the period 2023 to 2027. The Strategic Plan outlines Kenya National Bureau of Statistics’ strategic focus areas on data accuracy, integrity, and timely dissemination to enable evidence-based decision-making across various sectors of the economy.

KNBS Director General Dr. Macdonald Obudho affirmed the Bureau’s commitment to continually produce and disseminate quality statistics to match needs of users of official statistics to support research, planning, monitoring and evaluation across all sectors. “Quality Statistics for Better Lives” or “Takwimu za Kuaminika” in Swahili is the hashtag#newvision underpinning the new Strategic Plan for the period 2023 to 2027."
6,"Infotrade

Address"
6,Guidelines for Returning Residents
6,A returning resident is a KENYAN CITIZEN changing residence from a place outside Kenya to a place within Kenya.
6,CGT is tax that is levied on:–
6,Food Agriculture and Natural Resources Sub Sector Functions
6,Water and Sewerage Sub sector Functions
6,"Physical Location: City Hall, 2nd Floor, City Hall Annex 3rd Floor & 4th Floor. Telephone: -020-2226372"
6,Ncc Markets
6,"Ncc Markets

General Inquiries"
6,''''
6,Engaging global investors on the sidelines of the2025 IMF-World Bank Spring Meetings
6,CUSTOMER SERVICE MAGAZINE 5TH EDITION
6,"CUSTOMER SERVICE MAGAZINE 5TH EDITION

General Inquiries"
6,Mr Nigel Clarke.
6,FACT SHEET: NAIROBI CITY COUNTY FINANCE BILL 2023/2024
6,"FACT SHEET: NAIROBI CITY COUNTY FINANCE BILL 2023/2024

General Inquiries"
6,the new World Bank VP for Eastern & Southern Africa.
6,CS Meeting with Mr. Ndiamé Diop
6,Nairobi City County Executive Order No 1 of 2022
6,"Nairobi City County Executive Order No 1 of 2022

General Inquiries"
6,County Laws
6,GENERAL NUISANCE
6,9. TAXI CAB
6,LICENSING OF PREMISES AND TRADES
6,"RESTAURANT, EATING HOUSE AND SNACK BAR"
6,PRIVATE SCHOOLS
6,SALE OF ICE CREAM
6,A permit application should be made to the County indicating:
6,"The County Statistical Abstract, is a publication by Kenya National Bureau of Statistics. It is the first of its kind to be developed for all the 47 counties in the County, and will subsequently be produced annually.

The County Statistical Abstract highlights key statistical indicators at the County level. The Abstract will be a single source of information covering various sectors of the economy at the county level. The Abstract has substantially benefited from the administrative data generated in the counties. It is expected to provide a reliable source of information for planning, policy formulation, monitoring and evaluation processes. The data contained in this Abstract will, therefore, enable data users to gauge the performance of the counties."
6,NAIROBI CITY COUNTY FISCAL STRATEGY PAPER 2025
6,"NAIROBI CITY COUNTY FISCAL STRATEGY PAPER 2025

General Inquiries"
6,COUNTY ANNUAL DEVELOPMENT PLAN (CADP) 2020/2021
6,ANNUAL PROCUREMENT PLAN FY 2019/2020
6,"The overall producer prices increased by 1.61 per cent compared with the previous quarter to reach 119.47 points. The increase was mainly driven by rise in the manufacture of food products and manufacture of chemicals and chemical products. However, during the same period producer prices of electricity, manufacture of other non-metallic mineral products and manufacture of basic metals declined.

The producer price index of food products increased due to rise in prices of sugar, grain mill products especially maize flour, tea and processed milk compared with the first quarter of 2017. Manufacture of furniture and manufacture of wood and of products of wood and cork also increased in the review period. However, producer prices of cement, salt extracts and wearing apparel declined compared with the first quarter. The producer prices of some products especially cement have dropped due to competition."
6,"What is advance Tax?

This is a tax paid in advance before a public service vehicle or commercial vehicle is licensed at the rates applicable."
6,PS Dr. Chris Kiptoo
6,and the country’s Governor to the World Bank Group.
6,the UK’s Minister of State for Development and Africa
6,"You can request to be relieved of your tax obligation for a specified period of time due to various reasons.

Request for PIN Dormancy"
6,Principal Secretary Dr. Chris Kiptoo meeting with Baroness Chapman
6,Bilateral meeting with Dr. Zarau Kibwe.
6,To safeguard our Members Progress
6,Our Core Values
6,Living Our Promise
6,Customer Focus
6,We exist for our clients
6,Dynamic
6,Flexible to market changes
6,Simplicity
6,Clear and transparent
6,Driven to see you grow
6,"PS/NT, Dr. Chris Kiptoo Holds a meeting with a delegation from the MCC"
6,Causelist
6,No scheduled Matters as per now.
6,Minister of Finance of the Republic of Rwanda.
6,Mr. Yusuf Murangwa
6,held a discussion his Rwandan counterpart
6,Hon. FCPA John Mbadi
6,Bilateral meeting with Birgit Pickel
6,Tribunal Management
6,Julius Kimeu Mutua
6,Training and Capacity Development
6,Our Benefits
6,"Curriculum, Financial, Human resource management, Strategic and Business plan development and implementation for owners/ Managers"
6,"The Kenya National Bureau of Statistics (KNBS) would like to bring to the attention of the public that it has not placed any job advertisement for the 2019 Census, as is being purported through social media.

We wish to notify the public that all our recruitments are coordinated from our Human Resource Management and Development office in Nairobi. All KNBS job advertisements are done through the daily newspapers, uploaded on the website, www.knbs.or.ke, and a link sent to the official social media sites. Anytime you receive job advertisements purported to be from the Bureau, kindly verify such details from our official platforms."
6,"Certificate of Guardianship

Change of Pay Point Form"
6,The aims of Management of Assets and Liabilities are:
6,Objectives of Management of Assets and Liabilitie
6,The specific objectives of Management of Assets and Liabilities are to:
6,Asset management Indicator Guidelines in the Public sector Performance Contracting for the FY 2026/2027 - (23rd Cycle)
6,Application For Transfer Or Removal of A Alcoholic Drink License
6,"Application For Transfer Or Removal of A Alcoholic Drink License

General Inquiries"
6,Application For A Temporary Alcoholic Drink License Or Temporary Extension Alcoholic Drink License
6,"Application For A Temporary Alcoholic Drink License Or Temporary Extension Alcoholic Drink License

General Inquiries"
6,"The Kenya National Bureau of Statistics (KNBS) would like to bring to the attention of the public that it has not placed any job advertisements for the 2019 Census 2019, as is being purported through social media.

We wish to notify the public that all our recruitments are coordinated from our Human Resource Management and Development office in Nairobi. All KNBS job advertisements are done through the daily newspapers, uploaded on the website, www.knbs.or.ke, and a link sent to the official social media sites. Anytime you receive job advertisements purported to be from the Bureau, kindly verify such details from our official platforms."
6,Agriculture Statistics
6,Monetary and Financial Statistics
6,"Monthly statistics on crop production, retail prices of crops, exports of cash crops and monthly auction prices of Tea and Coffee."
6,Transport Statistics
6,Manufacturing Statistics
6,"Presents monthly indicators of Air, railway and ports statistics."
6,"April 2025 Economic Performance highlights

The Kenyan Shilling depreciated against most major selected trading currencies, except the South African Rand and Tanzanian Shilling. The Central Bank reduced its policy rate from 10.75 per cent to 10.00 per cent, with corresponding declines in the 91-day Treasury Bill yield, lending, and deposit rates. Broad money supply (M2 and M3) expanded, while gross foreign exchange reserves and net foreign liabilities declined. Activity at the Nairobi Securities Exchange weakened, reflected in reduced share volumes, equity transactions, and a lower NSE 20 Share Index, although turnover increased marginally. External trade improved, with total trade rising to KSh 333.0 billion, driven by increased exports (KSh 98.4 billion) and imports (KSh 234.6 billion). Uganda, the UAE, and Pakistan remained the leading export destinations, while China, India, and the UAE were the top import sources. ICT exports declined, though imports rose significantly; mobile money agents and subscriptions increased, but transaction volumes and values recorded slight drops. Electricity generation declined overall, despite a rise in hydro output, while total sales increased and imports outpaced exports. In manufacturing sector, output of sugar, soft drinks, cement, and vehicles declined, whereas milk intake and galvanized sheet production recorded slight increases."
6,"The overall Consumer Price Index (CPI) increased from 148.96 in January 2026 to 149.20 in February 2026, as shown in Table 1(a). The annual inflation rate, as measured by the CPI, stood at 4.3 per cent in February 2026, as presented in Table 1(b). In February 2026, the Kenya Shilling appreciated against the Tanzania Shilling, remained stable against the US Dollar and Uganda Shilling, but depreciated against the Sterling Pound, Euro, Japanese Yen, and South African Rand, as shown in Table 2. The Central Bank of Kenya lowered its benchmark interest rate from 9.00 per cent in January 2026 to 8.75 per cent in February 2026. Consequently, Treasury bill yields declined across all maturities; The 91-day yield fell from 7.72 per cent to 7.62 per cent, the 182-day yield eased marginally from 7.80 per cent to 7.78 per cent, while the 364-day yield declined from 9.20 per cent to 9.07 per cent over the same period, as shown in Table 3"
6,"The Kenya National Bureau of Statistics (KNBS) would like to bring to the attention of the public that it has not placed any job advertisements for the 2019 Kenya Population and Housing Census, as is being purported through social media.

We wish to notify the public that all our recruitments are coordinated from our Human Resource Management and Development office in Nairobi. All KNBS job advertisements are done through the daily newspapers, uploaded on the website, www.knbs.or.ke, and a link sent to the official social media sites. Anytime you receive job advertisements purported to be from the Bureau, kindly verify such details from our official platforms."
6,The sector is responsible for the following functions in the two sub sectors:-
6,Mobility sub sector Functions
6,John Mbadi officially opened the 4th Kenya affordable housing conference
6,The National Treasury CS Hon. FCPA
6,Ethiopia.
6,Opening ceremony of the 25th ESAAMLG Council of Ministers Meeting in Addis Ababa
6,Hon. John Mbadi
6,Template for Receiving Comments on the Credit Guarantee Policy
6,Proposed Amendments to the Central Bank of Kenya Act
6,Nyayo Tea Zones Development CorporationF-1232-2-2021
6,National Cereal &Produce BoardF-1227-2-2020_2021
6,Kenya Electricity Generating Company 2020-2021 FY
6,Kenya Broadcasting Corporation 2020-2021 FY
6,Samson Wangusi
6,East African Portland Cement Company 2020-2021 FY
6,"The Directorate is responsible for promoting effective statistical coordination of the National Statistical System (NSS), quality assurance on standards and best practices, monitoring and evaluation, and research."
6,Key Responsibilities
6,"The Directorate also executes sampling for sample surveys, data processing, analysis and dissemination.

The Directorate is headed by a Director, Statistical Coordination and Methods who is responsible to Director-General for the following functions;"
6,Hon. John Mbadi today appeared before the Senate Committee on Labour & Social Welfare
6,Built Environment and Urban Planning Sector
6,This sector has three sub sectors which deals with the functions as follows:-
6,Lands Sub Sector Functions
6,"Tax Compliance Certificates are valid for twelve months only.

Application for a TCC is done through iTax platform and the certificate is sent to applicants' email address."
6,"Are employee benefits taxable?

Yes."
6,KNBS Contacts & Locations
6,KNBS Contacts
6,Taxpayer Guidelines: Application for Methanol Import Permit.
6,"How do I change my password?

What do I do If I select wrong HS Code and submit the declaration?"
6,"What is gaming revenue?

This is the gross turnover less the amount paid out to customers as winning."
6,"The rate of tax is 7.5%, effective 1st January 2024, on the gross rent received and is final tax. No expenses, losses or capital deductions are allowed for deduction from the gross rent."
6,"Section A

Select whether you are filing an Original Return or an Amended Return."
6,Upper Hill Clean Up Exercise
6,"ENVIRONMENT 08/08/2018

KRA staff take part in a clean-up in Upper Hill area in Nairobi on 27th April, 2018."
6,"What happens if I infringe the green channel requirements above?

The taxpayer will be;"
6,"How long will Tax Amnesty run?

The extended Tax amnesty commenced on the 27th December 2024 and shall run up to 30th June 2025."
6,"What is exempt from Withholding Tax?

How do I account for rental income where there is mixed use of property?"
6,Office of The Director General
6,Responsible for the day-to-day management of the Bureau.
6,Corporate Services Directorate
6,Population and Social Statistics Directorate
6,"Responsible for collecting, analyzing and disseminating macroeconomic statistics."
6,KRA Leverages on Golf to Build Partnerships With Stakeholders
6,"SPORTS 08/08/2018

KRA has adopted golf tournaments as a way of building sustainable partnerships with key stakeholders."
6,KRA?s Ushuru FC Tighten Grip on Top Spot
6,"SPORTS 08/08/2018

KRA?s Ushuru FC consolidated their position at the summit of the National Super League standings with a 2-0 triumph over Talanta at Camp Toyoyo in Nairobi."
6,"Registration:

Log on:"
6,Registration:
6,"For appointment to this job, the candidate must have:

Key Competencies"
6,PROVISION OF ONLINE TAXI AND CAR HIRE SERVICES FOR A PERIOD OF TWO (2) YEARS
6,Provision of Fumigation and Pest Control Services for KRA Offices and Residential Houses Country Wide for a Period of Two (2) Years (Reserved for PLWD Group)
6,"REGISTRATION OF SUPPLIERS/CONTRACTORS FOR GOODS, SERVICES AND WORKS FOR A PERIOD OF TWO (2) YEARS"
6,"A PIN is a unique identifier for tax purposes and shall be used for submission of returns or any other transaction as required under the tax law.

Does an Investor need a PIN?"
6,Non-Kenyan Investor (Residing in Kenya) other than a refugee
6,* A CR12 is an official confirmation by the Registrar of Companies in Kenya as to whom the directors/shareholders of a company are.
6,"Non-Kenyan, Non-Resident Investing in Kenya (Residing outside Kenya)"
6,"Clarifications on immigration can be found on the Immigration Kenya website.

Address"
6,Who It Is For
6,Reverse Invoicing is designed for sectors with many small-scale suppliers and is best suited for structured supply chains and interconnected business ecosystems.
6,Buyer Approval
6,eTIMS Contact and Support Details
6,"Contact Details:

+254 (0711) 099 999"
6,Buyer Initiated Invoicing
6,"Income tax is a tax charged for each year of income, upon all the income of a person whether resident or non-resident, which is accrued in or was derived from Kenya.

Income Tax is imposed on;"
6,"This is a duty of excise imposed on;

Companies and Partnerships dealing in excisable good and services are required to pay excise duty."
6,This is a tax paid in advance before a public service vehicle or a commercial vehicle goes for the annual inspection.
6,Types of Taxes for NPOs
6,Income of NPOs is exempt from tax in Kenya provided that it is expended in Kenya for the benefits of residents of Kenya. Gains or profits from businesses run by NPOs are not exempt from tax.
6,1. Pay As You Earn (PAYE)
6,"Kenyans working for NPOs are not exempt from PAYE.

Foreigners working for NPOs may get exemptions on their PAYE but this applies on a case-by-case basis."
6,There no exemptions associated with Withholding Tax.
6,What is the rate of taxation for VAT?
6,PAYE returns are filed online via itaxNPOs without PAYE to remit should file a NIL return via iTax.
6,"Withholding Tax rates vary depending on the income, and whether the recipient of the income is resident or non-resident.

What are the prevailing Withholding Tax rates?"
6,"There are 3 rates for VAT;

VAT exemptions for NPOs."
6,"VAT returns are filed online via iTax, on or before the 20th of the following month, by filling a VAT3 Return form.

How do I account for VAT on imported services?"
6,The rate varies depending on the goods and services.
6,"Excise Duty on import is paid at the port of entry.

Domestic Excise Duty should be paid by 20th day of the following month."
6,What Penalties are Charged on Tax Offences?
6,"Tax offences can attract punitive penalties and interest.

These include:"
6,How do I File and Pay my Taxes?
6,"PAYE is deducted monthly at the prevailing individual income tax rates, on or before 9th of the following month."
6,5. Advance Tax
6,Advance tax is paid before a public service vehicle or a commercial vehicle goes for annual inspection.
6,6. Rental Income Tax
6,What is the rate of taxation for Advance Tax?
6,What is the rate of tax for Rental Income Tax?
6,7. Value Added Tax (VAT)
6,PAYE returns are filed online via itaxCompanies and Partnerships without PAYE to remit should file a NIL return via iTax.
6,"Do Partnerships pay Corporation Tax? Do self-employed people pay Corporation Tax?

Some companies enjoy corporation tax incentives and exemptions."
6,"Withholding Tax rates vary depending on the income, and whether the recipient of the income is resident or non?resident.

What are the prevailing Withholding Tax rates?"
6,NOTE: Advance Tax is not a final tax. You are thus required to file the annual Income Tax return and pay any additional tax due.
6,"Taxation of Rental Income depends on whether the property is residential or commercial purposes.

It is taxed at 10% on the gross rent received and no expenses are allowed."
6,"The two tax rates for VAT are:

There are two (2) tax rates:-"
6,"The rate varies depending on the goods and services as specified in the 1st Schedule of the Excise Act, 2015."
6,"CGT is due and payable on or before the date of lodgement of application documents for transfer of property at the lands office.

What is exempt from CGT?"
6,"The tax rate for Betting, Lottery, Gaming and Prize Competition taxes is 15%.

Withhold as tax on winnings is 20%."
6,Background of the Legacy Tax System
6,"The following taxes/duties are payable for motor vehicle imports based on customs value.

Import Duty (25%)"
6,What documents are required?
6,"There are two (2) tax rates:-

Note: 8% (Other rate) – This rate applied to certain supplies (petroleum products) prior to 1st July 2023 but was deleted by the Finance Act, 2023."
6,All Galleries
6,Kenya Re presents National Treasury with Kshs 167.9 million dividend cheque
6,Draft SCOA Policy
6,Draft Accounting Policies
6,Accrual Accounting Roadmap
6,Draft SCOA codes
6,"Watch the video below for a summary of the KRA Service Delivery Charter.

Address"
6,2024 Kenya Facts Figures
6,How to Reset your iTax Password
6,Tutorials
6,How to file your tax returns if you have other sources of income apart from employment
6,How To File a Nil Return on iTax
6,"Sixty-six percent of households own a radio, including 71% in urban areas and 62% in rural areas. Half of households own a television, including 68% in urban areas and 38% in rural areas. Nationally, only 11% of households own a computer, including 21% of urban households and 4% of rural households. Seventy-one percent of rural households own agricultural land, compared to 33% of urban households. In addition, 78% of rural households own farm animals, compared to 41% of urban households."
6,"Eight percent of women and 16% of men read a newspaper and 55% of women and 60% of men watch television on a weekly basis. Overall, more men (12%) than women (5%) regularly use all 3 media.

Forty-four percent of women and 56% of men used the Internet in the past 12 months. Among those, about two-thirds of both women and men used it on a daily basis."
6,"Fertility in Kenya has declined from 6.7 children per woman in 1989 to 3.4 children per woman in 2022.

On average, women in rural areas have more children than women in urban areas (3.9 versus 2.8 children). By county, fertility ranges from 2.6 children per woman in Nairobi City to 7.7 children per woman in Mandera."
6,Twenty-seven percent of these women are receiving treatment. Three percent of men age 15-49 have ever been told by a doctor or other healthcare worker that they have depression or anxiety. Twenty-one percent of them are receiving treatment.
6,"About half of these women (49%) are receiving treatment. One percent of men age 15-49 have been told by a doctor or other healthcare worker that they have arthritis, and 45% of these men are receiving treatment."
6,Prostate Cancer
6,Use of Alcohol and Tobacco
6,"Twenty-six percent of men and 5% of women consumed at least one alcoholic beverage in the month before the survey.

Tobacco use is rare in Kenya. One percent of women and 11% of men age 15-49 use any type of tobacco."
6,Nairobi City County Acts
6,Food Hygiene/Medical Certificates
6,City Stadium
6,"Supervisor, City Hall 3rd Floor Room 345"
6,Inoculation
6,"Assistant Medical Officer of Health, City Hall Ground Floor Room 45"
6,"Assistant Medical Officer of Health, City Hall 3rd Floor Room 322"
6,"Nairobi City CountyNairobi City Hall,City Hall Way, Nairobi, Kenya

Telephone Contacts+254 725 624 489+254 202 224 281+254 730 047 047+254 207 247 047"
6,Map Location
6,Article on Consumer Price Statistics
6,Draft Annual Development Plan (ADP) 2020/2021
6,CIDP- COUNTY INTEGRATED DEVELOPMENT PLAN 2018-2022 working Draft
6,Outdoor Advertising & Signage Policy
6,"Outdoor Advertising & Signage Policy

General Inquiries"
6,City Bylaws
6,"City Bylaws

General Inquiries"
6,Annual Development Plan for FY 2019/2020
6,County Executives
6,"CECM – Inclusivity, Public Participation and Customer Service"
6,Mr. Ibrahim Auma Nyangoya
6,Mr. Michael M. Gumo
6,"CECM – Finance and Economic Affairs

General Inquiries"
6,County Fiscal Strategy Paper FY 2020/2021
6,County Chief Officers
6,Chief officer- Office of the Governor
6,Patrick Analo Akivaga
6,Maryam Dubow Dahir
6,Chief officer- Economic Planning
6,Janet Omollo Opiata
6,Chief officer- Public Service
6,Hibrahim Otieno Nyakach
6,Gladwell Cheruiyot
6,"Chief officer – Food, Agriculture, and Natural Resources."
6,George Mutiso Musembi
6,Chief officer- Cooperatives
6,Cecilia Koigu
6,Chief officer- Disaster management
6,Bernard Muia
6,Chief officer- Boroughs and Subcounty Administration.
6,County Fiscal Strategy Paper 2020 Final
6,Mr. Brian Mulama
6,"CECM – Talents, Skills Development and Care

General Inquiries"
6,"CECM – Innovation and Digital Economy

General Inquiries"
6,Mr. Stephen Gathuita Mwangi
6,"CECM – Boroughs, Administration and Personnel

General Inquiries"
6,Mr. Patrick Mbogo
6,"CECM – Built Environment and Urban Planning

General Inquiries"
6,"CECM – Business and Hustler Opportunities

General Inquiries"
6,"CECM – Mobility and Works

General Inquiries"
6,"Deputy Governor -Nairobi City County

General Inquiries"
6,H.E. Sakaja Arthur Johnson
6,"Governor -Nairobi City County

General Inquiries"
6,"CECM – Green Nairobi

General Inquiries"
6,"Chief officer- Finance

General Inquiries"
6,"Chief officer- Boroughs and Subcounty Administration.

General Inquiries"
6,"Chief officer- ICT Infrastructure

General Inquiries"
6,Dr. Irene Muchoki
6,"Chief officer- Gender & Inclusivity

General Inquiries"
6,David Oyolo
6,"Chief officer- Medical Facilities

General Inquiries"
6,"Chief officer- Lands & Ag. Mobility

General Inquiries"
6,Clement Rapudo Sijenyi
6,"Chief officer- Smart Nairobi

General Inquiries"
6,"Chief officer- Environment

General Inquiries"
6,"Chief officer- Citizen Engagement and Customer Service

General Inquiries"
6,Godfrey Akumali Atiel
6,Chief officer- Housing and Urban renewal and Ag. County Secretary
6,"Chief officer- Cooperatives

General Inquiries"
6,"Chief officer- Public Service

General Inquiries"
6,"Chief officer- Medical Services

General Inquiries"
6,Ms. Lydia Mathia
6,"Chief officer- Business and Hustler Opportunities

General Inquiries"
6,"Chief officer- Office of the Governor

General Inquiries"
6,"Chief officer- Social Services and Estate management

General Inquiries"
6,Ms. Jane Wangui
6,"Chief officer- Markets and Trade

General Inquiries"
6,Oscar Omoke Ocholla
6,"Chief officer- Water and Sewerage

General Inquiries"
6,"Chief officer- Urban Development and Planning

General Inquiries"
6,Oscar Mafunga Igaida
6,"Chief officer- Youth, Talent and Sports

General Inquiries"
6,Zipporah Njeri Mwangi
6,"Chief officer- City Culture, Arts and Tourism

General Inquiries"
6,Wilson Njoroge Gakuya
6,"Chief officer- Digital Economy and Start – ups

General Inquiries"
6,Certified seed potatoesGrown in Nakuru KenyaUsed all over Eastern Africa
6,This sector deals with the following functions:-
6,ICT Infrastructure sub sector Functions
