score,text
23,"Nairobi: 23rd, March 2024

County Executive for Talents, Skills, Development and Care, Rosemary Kariuki, recently received a delegation from Pratham International a USA-based NGO located in Mumbai India. The organization which focuses on high-quality, low cost and replicable interventions to address gaps in education and training systems is seeking to train youth of 18-25 years from Nairobi County who are from economically disadvantaged backgrounds and provide them with employable skills coupled with access to employment and entrepreneurship opportunities. The NGO has also redesigned models to incorporate digital resources and facilitate hybrid skilling programs to help youth find employment in the post-pandemic world."
23,Health Education key to addressing diabetic surge in the country
23,"The Government has committed resources to foster diabetes awareness among Kenyans; State Department for Medical Services Principal Secretary Dr. Ouma Oluga has said.

Dr. Oluga said the move aims to enlighten the population about the cause, impact and possible prevention mechanisms of diabetes."
23,Health ministry unveils nutrient profile model to curb diet-related diseases
23,"A nutrient profile model has been developed in efforts to address the rising burden of diet-related non-communicable diseases (NCDs).

The model will set thresholds for three nutrients of concern: sodium, sugar, and saturated fats, strongly linked to NCDs such as hypertension, diabetes, and cardiovascular diseases."
23,NCA introduces sweeping changes with Building Code 2024
23,"The National Construction Authority (NCA) has begun enforcing the newly enacted Building Code 2024. The code, which took effect on March 1st, replaces the outdated 1968 building regulations.

It introduces stricter safety measures, promotes sustainable building practices, and streamlines approval processes to enhance structural integrity and prevent disasters caused by substandard construction."
23,KMTC aligns its training to support Social Health Authority implementation
23,"The Kenya Medical Training College (KMTC) has aligned training needs that supports the implementation of the Social Health Authority (SHA) to facilitate efficiency in claims management and service provision under the new system.

KMTC Chief Executive Officer Dr. Kelly Oluoch said through research, innovation and consultancy the institution was addressing the need to have qualified staff to handle pre-authorization challenges currently being experienced in the rollout of SHA."
23,Kisumu’s JOOTRH joins Kenya’s top-tier hospitals following cabinet approval
23,"The Cabinet has approved the elevation of Jaramogi Oginga Odinga Teaching and Referral Hospital (JOOTRH) in Kisumu County to a national referral hospital.

The facility, popularly known as Russia Hospital, was previously managed by the County Government of Kisumu but has now become a state parastatal."
23,KPA remits Sh10.6bn dividends to Treasury
23,"The Kenya Ports Authority (KPA) has paid a record Sh10.6 billion in dividend to the National Treasury, thanks to a stellar performance during the 2023/2024 Financial Year.

KPA also recorded operational growth during the same period. The Authority paid Sh10.576 billion in dividends, a sharp increase from Sh3.341 billion in the previous year."
23,"State hires 76,000 teachers ahead of historic CBC shift"
23,"The Government has assured parents, learners, and education stakeholders that preparations are complete for the transition of Grade 9 students to Grade 10 under the Competency-Based Curriculum (CBC), marking a historic milestone in Kenya’s education system.

Speaking in Narok after a consultative Elimu Mashinani stakeholder meeting, Education Cabinet Secretary Julius Ogamba reaffirmed the government’s commitment to ensuring a smooth progression for all learners."
23,"KNQA flags over 10,000 fake certificates in verification exercise"
23,"The Kenya National Qualifications Authority (KNQA) has flagged over 10,000 fake certificates from various government departments and agencies as part of an ongoing qualifications authentication exercise.

The revelations come after the state agency received 47,000 files from approximately 400 government institutions following a 2022 circular mandating the verification of employee credentials."
23,"State completes major road projects, unlocking development in Vihiga’s rural heartland"
23,"The Government has made significant strides in road infrastructure development in Vihiga County, through Kenya Rural Roads Authority (KeRRA) with the completion of two major roads now pending official commissioning.

The Gisambai–Hamisi–Senende Road, a 13.5-kilometre stretch launched in 2020, is now 98 percent complete, upgraded to bitumen standards."
23,"State constructs Sh100m Somare Dam to boost water access for 5,000 Moyale residents"
23,"The State Department for ASALs and Regional Development is constructing Sh 100 million Somare Dam in efforts geared towards transforming over 5, 000 livelihoods in Moyale's arid and underserved region.

Principal Secretary for the State Department for the ASALs and Regional Development Kello Harsama said that the project will hold an impressive 160 million litres of water upon completion and is being implemented by the Ewaso Ng’iro North Development Authority (ENNDA) under the stewardship of the State Department for the ASALs."
23,State to compensate victims of human-wildlife conflicts
23,"The Government has disbursed Sh60.38 million to compensate 24 families whose relatives were killed in wildlife-related incidents between 2014 and 2020 in Kilifi County.

Tourism and Wildlife Cabinet Secretary (CS), Rebecca Miano emphasised the government’s commitment to restoring dignity and trust among bereaved families. She was speaking at Marafa Vocational Training Centre in Magarini Sub- County while issuing the cheques."
23,"State recruits 40,000 for Nairobi Rivers clean-up"
23,"Over 40,000 youths from Nairobi will be recruited for the Nairobi Rivers Regeneration Project. The project aims to enhance the city’s profile to attract more investors and improve its economic output.

The youths will play a crucial role in accelerating the implementation of key initiatives under the Climate WorX program, funded by the national government."
23,Government unveils guidelines to combat human trafficking
23,"The Government has unveiled guidelines to combat labour trafficking in the country.

According to the Principal Secretary, State Department for Labour and Skills Development, Shadrack Mwadime, the move underscores the growing concern of trafficking in persons (TiP) for purposes of labour exploitation as one of the most pervasive forms of human rights violation and serious crimes."
23,Government concludes college placement for 2024 KCSE candidates
23,"The Government has successfully concluded the placement of the 2024 Kenya Certificate of Secondary Education (KCSE) candidates to institutions of higher learning across the country.

Speaking during a media briefing, the Cabinet Secretary (CS) for Education, Julius Ogamba, said this year’s placement, carried out by the Kenya Universities and Colleges Central Placement Service (KUCCPS), was conducted in two phases."
23,Government embarks on accrual accounting reform to boost transparency
23,"The government is transitioning from cash-based to accrual accounting, marking a historic shift in public financial management aimed at enhancing transparency, accountability, and long-term fiscal sustainability.

The Principal Secretary for the National Treasury, Dr. Chris Kiptoo, in a statement delivered on his behalf during the opening of a high-level training course for senior public finance officers in Mombasa, Dr. Kiptoo described the reform as a bold and necessary step to address long-standing weaknesses in how the government accounts for public resources."
23,Nakuru youth to gain vital skills in World Bank funded initiative
23,"The Nakuru County Government, in partnership with the World Bank-funded Kenya Informal Settlement Improvement Project (KISIP) has launched a comprehensive vocational skills training initiative.

The program targets youth in Kiamurogi (Nakuru Town East Subcounty), Hilton (Nakuru Town West Sub-County), and Karagita (Naivasha Sub- County)."
23,State allocates Sh128m in grants to support fish farmers in 15 counties
23,"The Government has issued a total of Sh128 million in grants to fish farmers in 15 counties under the Aqua culture Business Development Programme (ABDP).

ABDP is a program jointly funded by the Government of Kenya and the International Fund for Agricultural Development (IFAD) to support small holder farmers’ sustainability and profitability in fish farming."
23,Government engages education stakeholders to address gaps in CBC
23,"The Ministry of Education has initiated engagements with education stakeholders to identify and address gaps in the Competency-Based Curriculum (CBC).

The dialogue, dubbed the “2025 County-Based Dialogue on Education Quality and Learning Outcomes in Competence-Based Education,” began in Busia County and is expected to take place in all counties across the country."
23,Government trains MDAs on legislative agenda and policy tracking
23,"The government has rolled out training for ministries, departments, and agencies (MDAs) on the Legislative Agenda Tracking Information System (LATIS), a digital platform designed to streamline policy and legislative processes.

The training held in Naivasha was led by the State Department for Parliamentary Affairs in the Office of the Prime Cabinet Secretary. It brought together officers from the Governance and Public Administration cluster for hands-on sessions on navigating and utilizing the system."
23,Government unveils draft petroleum policy to attract investors
23,"The Government, through the Ministry of Energy and Petroleum, has drafted a policy that among other key issues, aims to attract investors to oil and gas exploration in the country.

The Draft National Petroleum Policy (2024), which is currently at the public participation stage, focuses on the sustainable exploration, exploitation, utilization, and management of petroleum resources and products to contribute to Kenya’s economic development."
23,Government school feeding programme targets 10m learners
23,"Education Cabinet Secretary Julius Migos has announced the government’s ambitious plan to expand the School Meals Programme (SMP) aiming to provide nutritious meals to 10 million children nationwide up from the current reach of 2.6 million beneficiaries.

Speaking during the launch of 16 modern NGCDF-funded classrooms constructed under the Patronage of Wundanyi MP at Mbauro and Mghambonyi comprehensive schools in Wundanyi Constituency, Taita Taveta County, Migos reaffirmed the government’s commitment to ensuring that no child is left behind in accessing nutritious meals while at school."
23,Government distributes fertilizers in West Pokot
23,"Residents of West Pokot County have expressed immense joy following the national government’s early distribution fertilizers for use during the season of long rains.

The much-awaited fertilizers delivery, usually distributed during planting time, has been welcomed by farmers who are hoping for a better harvest."
23,National Land Commission to disburse Sh50 million to Project-Affected Persons on Sagana-Kenol highway
23,"The Government has approved the release of some Sh50 million as part of claim settlement for project affected persons (PAPs), whose land was hived off for the construction of the Sagana-Kenol dual carriageway.

The tranche forms part of millions of shillings of compensation money that has been paid out to families whose land was acquired for the dualling of the key highway."
23,How an engineer turned to healing through bees
23,"In the sleepy rolling hills of Kandara, Murang’a County, a buzzing innovation is taking root.

It is an unusually warm afternoon in July when KNA visits Steven Kimani’s apiculture centre. From far and wide, visitors stream into the apiculture centre, to seek healing from nature’s oldest chemists- the honeybees."
23,LBDA invests Sh3b to revive rice farming in Nyando
23,"The Lake Basin Development Authority (LBDA) has intensified efforts to revive rice farming in Nyando and Kadibo Sub-Counties, Kisumu County, through a Sh3 billion investment aimed at upgrading irrigation infrastructure and boosting agricultural productivity.

In collaboration with the national government and other stakeholders, the Authority is spearheading the construction and rehabilitation of canals, dykes, and other initiatives to restore idle land and improve water supply to rice farms."
23,West Pokot launches fistula outreach to restore women’s dignity
23,"West Pokot County Government has launched a comprehensive fistula outreach program aimed at restoring dignity, health, and hope to women and girls living with obstetric fistula across the county and neighboring areas.

Speaking during the campaign launch, Governor Simon Kachapin described the initiative as a powerful demonstration of compassion and partnership, bringing together The Flying Doctors, M-Pesa Foundation, Royal Media Services, and the County Government."
23,Turkana residents benefit from 16 water projects by KVDA
23,"Turkana residents have a reason to smile following the implementation of 16 water projects thanks to the Kerio Valley Development Authority.

KVDA CEO Sammy Naporos said six of the pro jects earmarked for this financial year have already been completed. The projects will reduce the long distances the residents, especially women, had to trek in search of water for homestead use and for their livestock."
23,Tolling plan to fund road development in the works
23,"The Government has announced plans to introduce tolling as a key strategy for financing road infrastructure development and maintenance.

Speaking during a public participation forum at ACK Holy Trinity Grace Conference Hall, in Kericho, an Engineer Mike Gumbi from the Kenya Rural Roads Authority noted that reliance on borrowing to fund roads is unsustainable due to the country’s rising debt, which has exceeded the 67 per cent debt-to-GDP threshold."
23,"Traders face fines, jail over breach of potato packaging regulations"
23,"The State has warned of dire consequences for those contravening the Irish Potato Regulations, 2019.The regulations re quire traders to package the crop in 50-kilogram bags.

The State Department of Agriculture and Live stock warned that those caught violating the rules will be prosecuted and risk being fined Sh500,000 or jailed for a year."
23,Utalii College launches modern Barista Training Centre
23,"Kenya Kenya Utalii College has unveiled a fully equipped Barista Training Centre, which is expected to enhance vocational education and youth empowerment within the hospitality and coffee sectors.

The centre, established through a partnership between the Government of the Republic of Türkiye and the Turkish Cooperation and Coordination Agency (TİKA), is designed to provide students with practical, industry-aligned skills across the coffee value chain."
23,"Underperforming state agencies to face funding cuts,Owalo now warns"
23,"The Deputy Chief of Staff for Performance and Delivery Management in the Executive Office of the President, Mr. Eliud Owalo, has announced a strategic shift in government funding, linking performance management and evaluation to financial support.

Ministries, Departments, and Agencies (MDAs) that significantly contribute to the national development agenda will receive increased funding, while underperforming entities risk being phased out, he said."
23,"6,484 healthcare interns deployed to boost Kenya’s primary health workforce"
23,"The Ministry of Health has deployed 6,484 healthcare interns in efforts to strengthening Kenya’s primary health workforce, a central pillar in advancing Universal Health Coverage (UHC).

Speaking at Afya House in Nairobi, Health Cabinet Secretary Aden Duale, hailed the posting of the interns across the country as a major milestone in the government’s quest to restore order and accountability in human resource deployment within the health sector."
23,"1,000 acres set for development under Ahero irrigation revamp"
23,"The Government has partnered with the Republic of Hungary to rehabilitate and expand the Ahero Irrigation Scheme in Nyando, Kisumu County, in a Sh650 million project expected to unlock 1,000 acres for irrigated agriculture in Kobong’o.

The project, being implemented by the National Irrigation Authority (NIA), will convert the Ahero pumping station into a solar-powered hybrid system, reducing reliance on the national grid and cutting operational costs that have weighed heavily on farmers."
23,1.2 million Grade 9 learners to join senior school in January 2026
23,"All the current 1.2 million Grade 9 learners will transition to senior schools in January 2026.

The Ministry of Education is developing guidelines and modalities to ensure every Grade 9 learner gets an opportunity in senior school."
23,AFA unveils cotton seed milling equipment to enhance local processing
23,"The Agriculture and Food Authority (AFA) has installed a cotton seed milling machine at Muluanda Cotton Ginnery in Samia Sub-County, Busia, to promote value addition and boost local cotton farming.

With a milling capacity of 80-kilogramme per hour, the Sh500,000 machine will enhance cotton's value by processing seeds into cotton oil and seed cake."
23,Anti-banditry campaign bears fruit in restless Northern Kenya
23,"A two-year campaign to weed out banditry and cattle rustling activities in Northern Kenya is bearing fruits.

Dozens of community warriors better known as morans and whose main occupation in the past was to attack motorists on highways and conduct armed raids to steal cattle have now turned to genuine traders traversing various livestock markets in Samburu, Marsabit, Isiolo and Laikipia counties."
23,Kangundo Road Fire-Station
23,"Nairobi City County is finalizing construction of the Kangundo road fire station that will boost its emergency response especially in Eastlanda area. The County administration has streamlined the disaster management sector by creating a fully-fledged disaster management and coordination sector, answerable directly to the office of the Governor.

Appreciating the urgency for action and the risk of inaction, the administration has streamlined the disaster management sector by creating a fully-fledged disaster management and coordination sector, answerable directly to the office of the Governor. It is now a sector headed by a chief officer. In addition, the county is in the process of reviewing the Nairobi County Disaster Management Act 2015, and also developing both the disaster management plan and policy for the city. The Fire Station at Kangundo Road is progressing well."
23,Water For All Initiative
23,"Relief for City residents as Sonko launches “water for all” initiative NAIROBI, May, 2, 2019, GPS Nairobi residents especially those living in informal settlements can now breathe a sigh of relief over their water shortage woes following the launch of Ward Based Water Projects that aims at providing sustainable solution for water shortage in the city. Nairobi Governor Mike Sonko on Thursday announced that his administration will drill over 20 boreholes across Nairobi mainly in informal settlement areas where water shortage is a major problem to the residents. Speaking at Land Mawe area when he officially launched the distribution of over 1,000 water tanks with a capacity of 10,000 liters, under the Ward Based Water Projects, Sonko said that he’s determined to ensure he fulfills his promise of ending the perennial water problems in the city as per his campaign manifesto. “I promised Nairobi residents that I will end their water problems during the campaigns and I am determined to ensure I fulfill my promise,” said Sonko. The Governor has said four boreholes will be drilled in each of Nairobi’s major slums like Kibera, Mathare, Mukuru Kwa Reuben, Mukuru Kwa Njenga, Fuata Nyayo, Mariguini , Korogocho among others. “I want to assure Nairobi residents who reside in city estates which are still facing water problems that we are working with the Nairobi Water and Sewerage Company to ensure we end cases of water diversion that has been largely been blamed for water problems in the city,” added Sonko. Since Sonko assumed office, in September 2017, his administration has laid 33.6 kilometers of water pipes in Nairobi and the Governor is now targeting to double that figure in the next financial year. So far NWSC has constructed 18.9 kilometers of sewer lines in various parts of the city since Sonko assumed office. On his part Nairobi County Water Executive, Larry Wambua assured all MCAs that Sonko’s “water for all” initiative will be a success. Speaking at the same event Nairobi County Water Chief Officer Mohamed Abdi hailed Sonko’s “water for all” campaign which he said will help to solve the perennial cases of water problems in the capital. “We have already advertised for drilling 20 boreholes across the county, the tender is at the evaluation stage. The Nairobi Water and Sewerage Company will also award tenders for drilling of 12 other boreholes in Nairobi,” said Abdi. Abdi has also promised that the Nairobi City County Government will connect 5,500 new sewer lines in conjunction with the Nairobi Water and Sewerage Company. NCWSC Managing Director Nahashon Muguna has said the company has so fat constructed 18.9km of sewer lines in various parts of Nairobi County. “Among the areas where we have constructed the sewer lines include; Utawala, Njiru, Pipeline estate, Embakasi, Dandora, Kamunde road, Kariobangi, Riruta, Mowlem among others,” said Muguna. County Director of Water Services Mario Kainga, has said the distribution of the water tanks will begin on Thursday in 71 Wards before the second phase kicks off in 14 other Wards to cover all the 85 Wards in Nairobi. “The water tanks project will help to solve the perennial water problems in Nairobi’s informal settlements. Since assuming office, Sonko’s administration has allocated Sh5m to each of the 85 Wards for water fund, compared to Sh2m that was allocated to the same by the previous administration. In the next financial year, Sonko’s administration will increase the fund to Sh7m per Ward,” Kainga added. The event was attended by MCAs from all the 85 Wards and they all praised Sonko’s “water for all initiative” that targets to boost supply and storage of water in the capital. The MCAs led by the Chairman of the Nairobi County Assembly Water Committee, Paul Kadosi and Land Mawe Ward MCA Herman Azangu have promised to ensure the water tanks are distributed equally to their constituents. All 85 elected MCAs will each receive 10 tanks for their Wards, while Governor Sonko will donate more water tanks to informal settlement areas that have been hard hit by water shortage.

General Inquiries"
23,County launches Inua Masomo programme
23,"Murang’a County Government has started the Inua Masomo programme for this year. This program pays school fees for the top ten students in every class at all day secondary schools in the county.

Speaking when he launched the programme at Kiria-ini Girls High School, Governor Irungu Kang’ata said the program will cover term one fees for the top ten students in forms 2,3 and 4 in day schools across the county."
23,New Sh158m hospital in Kericho set to enhance medical services
23,"The Kericho County Government has allocated Sh158 million for the construction of the Sosiot Level Four Hospital in Belgut Sub-County.

This is a significant investment set to transform healthcare services in the region, providing a much-needed boost to local medical infrastructure."
23,CUE lauds Kenya’s education system as globally recognized
23,"The Commission for University Education (CUE) has commended Kenya's education system saying it is globally recognized.

The Commission chairperson Prof. Chacha Nyaigotti Chacha said Kenyan graduates have been competently demonstrating their skills and expertise at the global arena."
23,Cotton farming rebounds as new ginneries rise in Kwale
23,"Cotton farming in the Coast region is set for revival with the construction of two modern ginneries in Kwale and Lamu, offering farmers both a ready market and new economic opportunities.

The Kwale ginnery, spearheaded by the national government, is nearing completion, while Thika-based textile giant Thika Cloth Mills (TCM) has already opened another in Lamu."
23,Counties at the heart of Kenya’s transformation
23,"The Principal Secretary for the State Department for Devolution, Michael Lenasalon, has lauded county governments for their role in national development.

He said they are the ""engines of transformation""."
23,CS launches construction of 29-metre L.Victoria ferry
23,"Defence Cabinet Secretary (CS) Soipan Tuya has presided over the keel-laying ceremony for a new 29-metre ferry at the Kenya Shipyards Limited (KSL) facility in Kisumu, marking a major milestone in Kenya’s bid to establish itself as a regional shipbuilding hub.

The ferry, which will be operated by the Kenya Ports Authority (KPA), is expected to significantly enhance water transport across Lake Victoria, particularly benefiting the island-rich Homa Bay County."
23,Coltan discovery poised to transform Embu economy
23,"Embu County is set for significant economic transformation following the confirmation of deposits of coltan and other strategic minerals by the Ministry of Mining.

Cabinet Secretary (CS) for Mining, Blue Economy and Maritime Affairs, Ali Hassan Joho, said Embu is among the few counties identified by the Government of Kenya as hosting strategic minerals critical for digital and industrial development, as well as the global energy transition."
23,"Nairobi City County Holds a Workshop At World Vision Offices, Nairobi to discuss Child Public Participation And Civic Education Concept Development"
23,"Nairobi, 19th October, 2024

Nairobi City County, Public Participation and Citizen Engagement department in Collaboration with World Vision has recognized the legal requirement to engage children in the development and implementation of County Government policies and programs."
23,Gross Domestic Product and Balance of Payments Third Quarter 2015
23,"Provisional estimates of Gross Domestic Product (GDP) show that the country’s economy expanded by 5.8 per cent during the third quarter of 2015 compared to 5.2 per cent recorded during a similar quarter of 2014 as shown in Figure 1. The growth was mainly supported by strong expansions in Agriculture; Construction; Financial and Insurance; Wholesale and Retail Trade; and Transport and Storage. Activities of the Construction industry recorded the fastest growth of 14.1 per cent followed by Mining and Quarrying, Electricity Supply and Financial and Insurance with growths of 12.5 per cent, 11.0 per cent and 10.1 per cent, respectively. Accommodation and Food Services (Hotels and Restaurants) continued on the decline that started last year.

During the quarter, most of the macroeconomic indicators remained relatively stable. Inflation eased to an average of 6.14 per cent from 7.54 per cent recorded in the corresponding quarter of 2014 mainly due to decrease in transportation costs in line with the global fall of oil prices. Globally, Murban ADNOC crude oil prices halved to average at US$ 51.05 per barrel during the quarter under review compared to US$ 103.9 in the same quarter of 2014. Domestically, the retail prices for light diesel declined by 20.0 per cent over the same period."
23,"Nairobi County Executives Undertake Ifmis And E-Procurement Training : Training Aimed At Increasing Transparency, Efficiency, And Accountability"
23,"Mombasa, 28th October, 2023 Nairobi County Executives and Chief Officers undertook a three-day Integrated Financial Management System (IFMIS) training on e-procurement and budgeting cycles.

Speaking during the opening of the session, Nairobi County Finance Executive Charles Kerich said the exercise’s objective is to increase transparency, efficiency, and accountability in the sectors, to allow tracking and management of budgets effectively, provision of data accuracy, and reduce human error and analysis to help organizations make informed decisions. “Governor Sakaja takes performance and revenue collection seriously. Hence, he encouraged the finance sector to ensure that all levels of staff in the county government are trained to handle procurement and expenditure processes,” Mr. Kerich said."
23,Nairobi City County Government Evaluates Its Performance For The Last Five Years.
23,"Mombasa, 30th January 2022.

Nairobi city county Executive and county assembly this week held a joint working retreat in Mombasa to evaluate performance the last five years. The Liaison committee of the county assembly appraised the executive on the county performance and exit reports as the county prepares for transition."
23,Revitalizing Nairobi’s Business Landscape: Initiatives and Collaborations In Leather Manufacturing And Industrial Development
23,"Nairobi: Wednesday 25th October,2023Nairobi City County in its aspirations for providing business opportunities and making Nairobi a business hub, has initiated the process to re-operationalize the Kariakor Common Leather Manufacturing facility.

Speaking at a meeting with the Principal Secretary, State Department for Industry Dr. John Mukwahana, the Executive Committee Member for Business and Hustler Opportunities Ms. Maureen Njeri said the existing MOU with Kenya leather Development Council(KLDC) is prohibitive as it hinders the County Government from decision making resulting in the County losing out on revenue that would have been collected if it’s input was considered. Said Ms. Njeri, “A meeting between Nairobi County, State Departments for Industry and Livestock where Kenya Leather Development Council(KLDC) is currently domiciled, will go a long way in ensuring we come to an agreement that will enable the leather Industry maximize utilization through adequate maintenance and hiring of trained staff that will enable the Industry produce standardized products for larger markets”"
23,2.4 million-tonne leather factory transforms hides and skins market in Narok County
23,"Pastoralists in Narok County no longer throw their hides and skins, thanks to an initiative that promises increased income all weather.

The establishment of the Ewaso Nyiro South Development Authority (ENSDA) leather factory has proved the answer that these livestock keepers waited for decades."
23,New push for manufacturing and branding in counties to spur export trade
23,"County governments have been urged to implement strategies that will enhance value addition on agricultural commodities for export to attract premium prices for Kenyan produce in local and international markets.

The Principal Secretary (PS) in the State Department for Industrialization, Dr Juma Mukhwana, said there is a need for county governments to encourage industrial investments in aggregation in manufacturing, branding, packaging, labelling, and logistics, that will enable the country to reduce reliance on imports."
23,Nairobi County Launches Pedestrian Safety Awareness Campaign aimed at reducing traffic related fatalities
23,"Nairobi 29th July 2025

Nairobi City County Government yesterday flagged off members of the County Transport and Safety Committee(CTSC) to commence a pedestrian safety awareness campaign running from 28th July to 1st August 2025, with an aim to tackle the high number of pedestrian fatalities in the city."
23,New milk coolers to increase earnings for Kericho dairy farmers
23,"The Government has rolled out nine bulk milk coolers under the Livestock Value Chain Support Project (LVCSP), worth Sh70 million, in Kericho County.

The Principal Secretary for Livestock Development, Jonathan Mueke, who flagged off the coolers at Moi Gardens in Kericho Town, said the initiative aims to enhance milk preservation, reduce post-harvest losses, ensure compliance with quality standards, and increase earnings for thousands of smallholder dairy farmers across the county."
22,Latest News and Updates
22,Ministry of Foreign and Diaspora Affairs
22,Overseas Jobs
22,"The Ministry of Foreign Affairs was established in 1963 after independence, as External Affairs Department under the office of the Prime Minister operating from the then Government House. The Prime Minister was the First Minister for Foreign Affairs in Kenya. The Ministry was later renamed the Ministry of State for Foreign Affairs still under the Office of the President. In 1969, the Department became a fully fledged Ministry with a first Minister for Foreign Affairs and only three divisions namely; Political/Economic, Protocol and Administration.

Immediately after independence, the Government established Diplomatic Missions in London, Moscow, Bonn (Germany) Peking (currently Beijing), Cairo ,Washington/New York (UN) and Paris. By 1969, other diplomatic missions were established in Addis Ababa, Lusaka, New Delhi and Tokyo. From 1978 onwards, more Missions were opened in different parts of the world."
22,Twitter Feeds
22,"PRESS RELEASE 07/04/2020

Did you find this content useful?"
22,KRA commences revenue collection for Nairobi City County Government
22,"PRESS RELEASE 17/03/2020

Did you find this content useful?"
22,Taxpayers urged to submit views on the new e-commerce tax
22,"Taxpayers have been called to give their views to the Kenya Revenue Authority (KRA) on the newly introduced Digital Service Tax (DST).

KRA has invited the e-commerce sector players, tax professionals and the general public to submit their comments on the new regulations to be gazetted ahead of the effective date of DST (1st of January, 2021)."
22,KRA issues accounting guidelines for Corporate Tax rates for the Years of Income 2020 and 2021
22,"The Kenya Revenue Authority (KRA) has released guidelines outlining the applicable corporation tax rates for the years of income 2020 and 2021.

The guidelines will be used by corporations whose accounting periods ended in the Year of Income 2020 or are due to end in the Year of Income 2021. The lower rate of 25% was introduced in April 2020 as a tax relief to counter the negative effects of COVID 19 on business and employment incomes."
22,"Commissioner for Domestic Taxes, Rispah Simiyu"
22,"KRA enhance surveillance, combat illicit trade along Muhuru Bay"
22,"Kenya Revenue Authority (KRA) in partnership with Japan International Cooperation Agency (JICA), and United Nations Office for Project Services (UNOPS) have today launched a new surveillance boat to reinforce security along Lake Victoria.

The vessel christened MV KRA 007 will be part of KRA fleet, and will be deployed to patrol and engage in surveillance of Kenyan territorial waters along Muhuru Bay. The boat will enable KRA eliminate illicit trade and secure the borders along the lake."
22,KRA cautions against use of fraudulently registered vehicles
22,"The Kenya Revenue Authority (KRA) has cautioned the public against the use of fraudulently registered motor vehicles and those whose import duty has not been paid for.

Acting Commissioner for Investigations and Enforcement Dr. Edward Karanja said that “KRA has embarked on investigations to identify the perpetrators of the fraudulent scheme, it is conscious that some of these vehicles may have been sold to innocent Kenyans who are not part of the scheme,” said the Acting Commissioner."
22,Ag. Commissioner for Investigations and Enforcement
22,"PRESS RELEASE 17/03/2021

Did you find this content useful?"
22,Nakuru automotives dealer charged with KShs. 142 million tax fraud
22,Two arrested attempting to smuggle 6000 litres of ethanol concealed in maize
22,"PRESS RELEASE 17/06/2021

Did you find this content useful?"
22,Director charged with evading KShs.65 million tax
22,"PRESS RELEASE 30/11/2021

Did you find this content useful?"
22,Trader charged over fake excise tax stamps
22,"PRESS RELEASE 11/01/2022

Did you find this content useful?"
22,Traders charged over fake excise tax stamps amounting KShs. 2.6 million
22,"PRESS RELEASE 10/02/2022

Did you find this content useful?"
22,Commissioner Investigations and Enforcement
22,Suspect charged with forgery of a KRA VIP parking sticker.
22,"PRESS RELEASE 24/02/2022

Did you find this content useful?"
22,KRA intercepts liquor with fake excise stamps worth KShs. 1.4 million tax
22,"PRESS RELEASE 28/03/2022

Did you find this content useful?"
22,KRA bars closure of companies owing Ksh 1.15 Billion
22,"The Kenya Revenue Authority (KRA) has lodged objections barring one thousand and ninety-two (1092) companies from intended dissolution and striking off from the Registrar of Companies for the period July 2022 to March 2023 before settlement of tax liabilities. Cumulatively, these companies owe a total Kshs 1,150,541,181.49 in unpaid taxes to KRA.

These statistics caught KRA’s attention considering the companies submitted the applications for voluntary strike off while still owing tax debts to the Government. The companies seeking voluntary dissolution vary across all sectors and range from single proprietor businesses, family-owned firms and local subsidiaries of international firms."
22,KRA destroys illicit goods worth 500 million
22,"The Kenya Revenue Authority (KRA) in collaboration with the Inter-Agency Team has destroyed an assortment of illicit goods seized from the market worth Kshs. 500 million with an estimated tax value of Kshs. 150 million. The goods were confiscated by the Inter-Agency Teams in a move to protect the society against illicit products and enhance a competitive business environment to promote legitimate trade.

The illicit goods comprised of alcoholic beverages, cigarettes, ethanol amongst others, which had been impounded during various Inter-agency operations executed countrywide, in the financial year 2022/2023."
22,KRA Records 11.1% Growth in Revenue Collection
22,"Revenue mobilization for the financial year 2023/2024 grew by a notable 11.1% up from 6.4 % in the previous financial year, after KRA collected Kshs. 2.407 Trillion compared to Kshs. 2.166 Trillion in the previous financial year. This translates to a performance rate of 95.5% against the target.

The year under review was characterized by multiple economic shocks that included depreciation of the Kenya Shilling against the US Dollar, rising bank lending rates and international conflicts that disrupted supply chains, among others. These factors affected revenue mobilization efforts."
22,"KRA Pledges to Facilitate Large Taxpayers Uphold Compliance, Raise Ksh 1.1 Trillion in Revenue"
22,"Kenya Revenue Authority (KRA) has pledged to streamline its processes to make them more straightforward for large taxpayers to uphold compliance.

Speaking during an engagement with large taxpayers held at Ole Sereni Hotel, Nairobi, KRA Commissioner General Mr Humphrey Wattanga said that KRA estimates a collection of Ksh. 1.1 Trillion from large taxpayers in the Financial Year 2023/24."
22,KRA Highlights 1000+ Developers on GavaConnect During API Masterclass
